userId,movieId,rating,timestamp
57197,2542,4.0,1053969182
146540,110553,2.0,1452716969
149684,922,4.0,1126080695
17783,122615,3.0,1554354195
3517,48326,4.5,1169703849
75408,2791,3.0,1080535047
4554,2335,3.5,1085749197
12571,4246,5.0,1451176777
122634,7444,2.0,1503022744
47574,7044,3.0,1115391172
153845,102033,3.5,1437701363
113881,6502,4.0,1494277217
35126,46972,2.0,1519598341
81611,592,1.0,1111912751
161965,348,4.0,945224791
129951,2094,5.0,955086004
26399,5459,4.0,1286141774
60528,3248,1.0,1006955842
78246,356,4.0,1455978943
57569,41566,4.0,1265893005
76455,589,1.0,1221233742
33992,2959,5.0,1502688135
97018,152091,1.5,1458326445
29898,65216,3.5,1541372229
17590,580,1.0,967918175
41700,6659,3.0,1188727447
87451,100397,2.0,1513660604
94494,1240,3.5,1113211115
103085,593,3.0,995768601
113826,225,3.0,838320897
63569,6979,3.0,1184925831
111515,177765,5.0,1519951754
150535,3578,4.5,1196733266
51188,156,4.5,1425160310
4402,1960,4.5,1308742552
52533,911,4.0,1172448793
116415,6,4.0,866484246
145118,1396,4.0,1164590822
31197,48394,4.5,1351743413
156124,1425,4.0,888444183
49450,6593,3.0,1510273139
43394,383,4.0,834655862
116373,1396,3.0,1467586216
61803,8666,1.0,1101508532
12604,2329,4.0,1439912897
124386,150,3.0,1459085812
59153,7361,5.0,1444055074
146230,69746,2.0,1247846264
50206,2329,4.0,1359569572
17003,552,3.5,1165601225
108629,1172,5.0,938822365
19016,27904,2.0,1509259604
23003,122892,4.0,1485810829
161826,37733,4.0,1275237458
129228,3244,3.0,978451955
46024,69784,3.0,1263708507
139133,6863,3.0,1119803391
39710,5357,4.0,1031072276
18534,1479,2.0,1464684842
31380,1196,4.0,1271889241
77366,1441,3.5,1102660600
105123,595,5.0,1367634926
143108,60069,4.0,1514593642
111516,3679,5.0,976579361
832,307,4.5,1477928505
111969,56782,5.0,1275868105
72077,232,5.0,1184040164
32922,1459,3.5,1274564933
14876,4587,2.5,1091189952
135652,349,3.0,841410582
44805,3996,5.0,1314555470
124970,5952,4.0,1225595682
72337,128,4.0,940718808
143049,5308,3.0,1026916299
53800,49530,3.0,1452184821
57558,3243,2.0,1245534776
48469,99917,2.5,1439705716
41421,2448,3.0,974925080
151891,480,4.0,836130526
20558,102125,3.0,1493599905
23259,36276,4.0,1514390123
94862,106782,4.0,1517350810
79281,96737,3.0,1424535517
138305,1282,3.5,1378420993
18471,1923,0.5,1459054825
89449,4446,4.0,1436129007
127715,2134,5.0,1493948199
83779,965,5.0,1174041562
39726,26726,3.5,1117221706
112728,103249,3.0,1458577918
21846,785,3.0,949553126
115864,3623,3.0,1551728513
54911,51037,3.0,1365940337
151009,3690,1.0,1042608117
71460,30820,4.0,1172771008
13176,2562,5.0,978475567
12108,1214,4.0,948504496
43771,79553,5.0,1433716884
98614,79132,2.5,1535107524
141697,7293,3.5,1545853979
104130,48738,4.0,1312833061
96822,474,4.0,840359566
121000,8167,3.5,1115355506
160950,159690,1.0,1531712065
44746,1049,3.0,909511110
69423,68358,2.5,1568129358
43247,1407,3.0,884684247
96817,3753,5.0,1036830718
137146,61250,3.5,1490123127
26459,1244,3.0,848320014
135997,135436,4.0,1520993257
55157,5952,4.5,1118091191
151645,153,3.0,1089986602
133571,737,1.0,912399945
14860,86882,4.0,1396433518
134002,1037,5.0,1202167141
133901,7073,3.0,1077808328
57812,152037,4.0,1455327160
52133,50160,4.0,1186012242
149793,1779,2.0,1106883304
96749,5804,1.5,1482770721
15598,3809,5.0,1113801195
145354,4896,3.5,1521236133
131524,99114,3.5,1507058659
7737,1047,4.0,856943628
93884,8493,4.5,1102368152
120949,106782,4.5,1388479701
45165,2871,4.0,1551470278
14831,1200,4.0,1013902829
19997,96488,4.5,1572130210
101965,1985,2.5,1186518815
76916,74789,4.0,1436980551
98390,8977,2.5,1174329893
146156,49272,5.0,1210662688
140776,7143,3.5,1566441103
37049,733,3.5,1107585884
131564,4387,3.5,1225287051
24145,1653,5.0,1095622825
31244,446,5.0,948176789
29417,364,3.0,834589906
64671,3897,3.5,1304044870
33619,3450,4.0,987383872
149183,1650,3.0,941482113
25110,78893,2.5,1523415921
123427,4889,2.0,1020258260
138899,1198,4.0,1111472499
86620,180,1.0,1506159362
22226,46723,4.0,1354098039
96914,1912,3.0,955089275
36513,1518,3.0,1530614766
106455,125,3.0,945191054
83048,1253,4.5,1439450311
110622,5679,3.0,1301132831
97149,6947,4.0,1109021568
27162,123,4.0,1148662151
67021,1263,1.5,1313619712
66336,1143,5.0,938795351
130460,3250,4.0,1087241736
49896,3986,3.0,1036364761
100873,53121,0.5,1505535612
158528,4874,5.0,1488923116
11312,1291,3.5,1328656267
8951,367,4.0,1181949660
115052,1291,4.0,1230368259
114546,1200,2.0,986147555
58613,71011,3.0,1264421511
33145,17,3.0,842001865
44621,101360,3.5,1439049245
6145,19,4.0,1439302249
81509,904,4.0,1462204489
144952,1198,5.0,968552504
69713,44191,4.5,1496933728
86207,260,5.0,1553419941
110029,2361,5.0,1295765975
78821,112556,3.0,1562184936
3347,3263,2.0,1116565787
75582,80839,4.0,1302871896
33015,5952,5.0,1506786100
139433,181,1.0,909480745
55462,6879,4.5,1114457500
152013,1665,2.0,1114059762
146598,3525,3.0,1465274575
63076,1097,4.5,1424736344
14375,70293,3.5,1530459410
52414,1378,3.0,944945360
28493,1947,3.0,1378218236
70847,7254,5.0,1416253706
131542,1912,4.0,974691717
11539,589,4.0,941545607
141860,2004,2.0,972969015
97794,2396,4.0,973935625
77365,84392,4.0,1547235425
102218,5461,5.0,1309030775
153570,2396,3.0,946784166
55811,3044,4.0,990370096
104518,3270,3.0,1044499655
9855,1246,4.0,1143202567
142962,3504,3.5,1402927072
93930,198,4.0,953487250
87317,37741,3.0,1331596003
54142,595,5.0,858458920
23383,457,5.0,861620234
10139,54001,4.0,1394972965
89654,3793,3.0,1495992740
99214,3499,4.0,1069166582
69363,74458,4.5,1428180572
20542,1278,5.0,1030910936
19514,969,5.0,1005423637
55644,2467,4.0,1342119708
86870,3949,4.0,1044299798
147906,1610,4.0,914930091
30731,1213,3.0,1127593004
123995,344,5.0,965580477
40148,364,4.0,1494135086
47394,1320,2.0,1117620289
145962,86644,1.0,1449778763
25052,3160,4.0,1112477052
124902,33166,3.0,1506044878
113299,78499,3.5,1502016495
81157,95,3.0,850748927
66576,2959,5.0,1453563550
41524,541,5.0,962134400
14462,608,4.0,1017107047
51461,4466,2.0,1232921004
105728,58154,2.5,1457922427
104914,5323,0.5,1481172470
35919,3816,4.0,964408961
27879,7560,3.0,1106317093
44147,5539,2.0,1107147988
124530,585,3.0,837803201
93523,4369,1.5,1115339602
124438,60040,3.5,1349039874
152579,8530,3.0,1143031070
34535,3175,3.5,1053402091
146419,2475,2.0,942333409
5167,357,4.0,945025225
11487,1704,3.0,944949379
147208,160,3.0,836802830
26238,6832,3.0,1073540782
59475,6377,5.0,1072894313
31264,1620,3.0,1026688836
159523,6502,4.0,1570925729
21365,2728,5.0,1514470077
88694,56367,4.0,1449530967
100365,3753,2.0,1151826721
15835,7444,4.5,1092484621
8287,164411,5.0,1558596920
13830,47,4.0,1197688730
84407,3739,5.0,1521060324
25849,4896,3.5,1234228309
51283,54272,2.5,1253443138
89721,3325,2.0,1456746269
157852,1917,2.5,1053920959
17667,5026,5.0,1442018980
149759,2959,5.0,1452021318
2783,357,5.0,842887076
41441,44191,3.5,1474924099
112012,30803,4.0,1126892993
16155,6333,4.5,1104940415
85479,1084,4.0,947109665
115583,1271,4.0,1406055511
29234,3107,5.0,952933871
161742,45,3.0,834220893
137794,590,4.0,1451740188
117131,122884,4.5,1473103429
123212,72641,4.0,1478624297
129826,1253,3.0,920047030
22690,527,5.0,939043963
72491,2571,5.0,945984352
66421,97225,3.5,1541550900
118906,122892,2.0,1557749514
37559,2476,3.0,970708527
158159,4018,5.0,1542487414
24867,2028,5.0,1171480929
131718,41997,3.0,1428921085
55189,61024,3.0,1568118198
60422,5768,3.0,1538433586
142301,317,3.0,851965066
149756,5481,3.0,1478472458
155094,778,4.0,1316471736
104490,4718,5.0,1506883929
131371,6297,3.0,1563051850
27080,509,3.0,833886510
36935,165,3.0,839661673
144991,1408,4.0,1043871698
26486,104,3.5,1091209075
149523,1278,4.0,1340245725
29595,4010,3.0,1186119155
41976,293,4.5,1289416860
157300,48394,4.0,1379024218
32762,26220,3.0,1454101048
153381,588,3.0,835545255
52220,3408,4.5,1105518562
144442,628,4.5,1130491370
58855,36517,4.5,1455430013
93305,110,5.0,1021824466
88011,41997,2.5,1225251028
63001,52,3.0,862075981
61833,592,4.0,1480707232
135472,2167,2.0,1034884719
6915,2989,4.0,1572072683
123832,173175,3.5,1568611993
27171,53123,4.0,1491617501
7056,1639,3.0,1487046490
19110,3917,4.0,1550376105
69506,55247,4.0,1568576117
89478,720,4.0,849670567
158669,1586,2.0,1225248922
145698,30820,4.0,1149461354
138418,2529,4.0,1438198480
51870,33794,3.0,1137348204
139903,924,4.0,993946176
156132,260,3.5,1439207018
95166,122920,5.0,1512670322
136091,480,5.0,940730383
76480,364,3.0,1568915014
157426,54503,3.0,1462647810
134241,31878,5.0,1269397772
136241,539,5.0,936492701
137715,442,3.0,1572964926
46413,3173,3.0,1181166783
139390,36529,1.5,1254168172
90857,59315,5.0,1446914150
115494,2501,3.5,1107829589
14501,33380,3.5,1286777203
14788,2102,5.0,940628254
65821,3706,3.0,1048618951
14583,2396,5.0,1136348140
26885,2936,5.0,939130693
82462,6059,3.0,1321657544
103215,349,5.0,1121094868
6583,53129,4.0,1236969122
42376,452,3.0,842551982
71298,5954,4.0,1388230505
52197,181,2.5,1329149206
5615,59725,3.0,1227643618
158847,47,4.0,1111473625
148682,48304,4.0,1289205272
102863,300,3.0,854324097
48791,6711,5.0,1455530205
4215,276,3.0,850829300
132455,2657,3.5,1275794472
110424,4793,4.0,1381569909
139987,6586,4.0,1550143964
40186,63876,4.5,1376004524
114730,2324,3.0,1093973493
128876,59315,4.5,1368827835
160514,2677,4.0,963119635
102360,38046,3.0,1267993608
25973,40574,1.0,1146241603
50269,648,4.0,1405011255
138439,73319,2.5,1306173276
92061,5418,4.5,1319169664
2974,8983,2.0,1234515866
95455,8139,0.5,1265848090
15753,55118,3.0,1246127586
97691,480,4.5,1124459846
161078,27831,1.5,1555371837
73365,64839,4.5,1520897507
9881,51077,2.0,1573592357
50456,588,5.0,1490231424
111103,315,3.0,960101624
47395,205156,5.0,1573365175
18414,5900,4.0,1255822061
81156,2791,5.0,972067227
95519,2136,3.0,1028675903
148220,1441,3.0,963378785
69775,80839,5.0,1443660598
55558,2571,4.5,1095879884
72623,527,5.0,839880649
71813,1307,3.0,1208261373
29054,4519,4.0,1124214210
93847,170355,2.5,1499171365
32778,52644,3.0,1559214257
150585,2783,2.0,974850476
28094,1270,4.0,1314899857
57275,2002,4.0,928255290
116464,183611,3.0,1556141950
24333,68157,5.0,1389993306
127801,79132,4.5,1282142943
22382,1302,3.0,1055904743
78918,2959,3.0,1394153622
124248,48082,4.0,1281517642
63996,33679,2.5,1146198124
73607,3993,2.0,981396500
103327,51540,4.0,1499721165
64826,356,5.0,1167149381
34541,1089,4.5,1326577012
24522,999,4.0,1112221800
41191,64614,3.0,1455599646
7561,543,3.0,1042578463
104496,574,4.0,939039079
156644,924,5.0,866825950
154012,1485,4.0,1543708105
94034,4128,2.0,1369481665
157124,3176,3.0,1142037808
122952,2174,3.0,969898132
70465,113345,1.0,1431201780
105776,6502,3.0,1385058474
130553,7173,3.0,1546425063
24220,1994,3.0,1044240224
75209,8614,4.5,1361886575
18604,153,3.0,848497502
142393,27033,5.0,1322239805
90965,1707,4.0,1019620915
117949,201646,3.0,1571022627
105089,109578,3.5,1418293900
130333,69652,0.5,1538345867
79613,6944,2.5,1199746453
50638,1204,4.0,1260644866
521,3499,3.0,1279873810
94956,3996,3.5,1515481171
146565,109374,3.5,1469919219
144189,6571,3.5,1066363093
146187,125,2.0,974588620
55169,60069,4.5,1439252327
138596,5218,3.5,1327250496
10427,256,3.0,848583883
111337,3204,3.0,1359448391
134241,745,2.5,1269181598
49897,40815,4.0,1424204674
23497,1408,4.0,1018640330
32462,30812,5.0,1325481758
13451,6787,3.5,1441268890
4423,778,3.0,849029747
109806,1573,2.0,1171584139
23529,8874,5.0,1487996292
23423,3361,5.0,966271638
152031,4901,3.0,1008605707
17836,4995,3.0,1090918323
115093,1610,3.5,1087270922
110993,1663,4.0,974869411
108653,5218,4.0,1454202405
66911,48516,4.5,1567147245
84073,41,5.0,866503211
77509,1023,3.5,1115663007
152167,7438,4.0,1462146700
23130,2502,4.0,1463415604
86110,112171,5.0,1518338904
112332,81191,3.0,1503604376
78138,1882,1.5,1278333016
110289,55267,0.5,1511574793
77451,3783,5.0,1161500070
34636,3498,2.5,1070660283
158474,2717,2.0,1301196169
51747,296,4.0,1486373927
52705,3263,3.0,1131418200
13803,229,2.5,1056467847
111559,303,4.0,1148768975
102873,8745,3.0,1099265795
19726,527,3.0,1212412552
158593,33004,4.5,1194139258
24693,79592,4.5,1293771356
157989,364,4.0,1469008419
144926,410,4.0,992130408
155571,327,1.5,1290483450
146757,5445,5.0,1456250238
151708,750,5.0,966822001
147537,1840,4.0,938821369
20302,2121,3.5,1566681375
84424,114662,3.5,1424527491
20008,4022,2.5,1507361520
133731,2735,2.0,944050996
22259,344,2.0,1112588200
91228,356,5.0,844550311
76679,1441,3.0,943266387
21683,261,4.0,959927411
125302,4878,2.5,1550608017
148249,179275,4.0,1564238319
134708,111759,5.0,1484323265
141295,2321,3.5,1122216477
9076,316,3.0,834458110
20744,25833,3.5,1554747126
93222,2577,4.0,986185569
100996,585,4.0,996073662
104219,91658,4.5,1477420247
74198,173,1.0,848706780
21650,329,4.0,835600986
83473,2791,3.0,1361932807
59069,2615,4.0,966614117
83318,593,4.0,1488007303
15784,92259,4.0,1448876441
118906,596,3.5,1557749499
138052,6534,2.0,1453005064
74293,2011,3.0,902176477
117024,288,4.0,1118322975
101642,1367,3.0,850718376
34713,1729,4.5,1571017744
39415,83912,3.0,1427688710
101039,3994,4.0,1172851088
156480,4495,2.5,1058337066
95076,2581,3.0,1477242872
102231,1466,4.0,1571675707
5070,3452,4.0,1049562426
142553,165,3.0,844676927
56114,54503,4.5,1381937537
48845,5669,4.5,1422066967
24526,8961,1.0,1171157102
116264,527,4.0,1437602069
79150,282,3.0,1113800632
106715,1580,3.5,1059506703
4409,1381,4.0,978282278
126940,94070,4.0,1455252910
44346,122886,3.5,1517627498
159816,63113,3.5,1238861788
146423,29,4.0,939657507
113791,3417,3.5,1182152638
27324,1608,3.5,1172980534
128644,1219,5.0,901216578
126637,69503,2.5,1246040942
113921,179819,3.5,1522195602
117960,799,5.0,975798273
78159,1704,3.5,1332048871
38618,6636,1.5,1076077010
108418,2470,3.5,1226453909
132706,2420,1.0,939797270
31644,1920,4.0,1542444463
4758,904,4.0,1554660100
7045,2161,4.0,1164122392
49531,2313,3.5,1092069750
70907,457,3.0,1329838637
138391,608,5.0,869620897
45948,178827,4.5,1542710963
85635,81018,3.5,1556908677
56067,105,5.0,1279741391
95745,1021,3.0,1280295933
147830,216,3.0,1284940970
104941,2990,4.0,974685909
89903,127202,5.0,1525637863
21687,1348,2.5,1147173935
138178,7387,5.0,1225160862
38404,1569,3.0,986161037
33844,103027,0.5,1451372138
28416,115713,4.0,1448904896
36658,249,3.5,1549738215
24236,78420,3.5,1295275558
66952,3535,3.0,1077553165
24157,473,1.0,1480622421
119309,3000,5.0,1487536466
97894,55290,4.5,1229046020
148115,3060,3.5,1081329525
99726,1303,4.5,1498973883
78017,3793,3.0,1520481229
91470,539,3.0,1147814270
130832,924,5.0,1483326637
89984,44191,4.5,1446594158
133993,3751,0.5,1438584529
30879,3621,4.5,1462783962
108289,2425,4.0,1281572791
121416,105844,2.5,1447073541
90859,367,2.0,946648020
128408,116905,5.0,1485205803
58843,1674,4.0,1357322423
53977,87232,4.0,1504901762
109812,7,5.0,900711773
5196,1982,2.0,1476150024
77527,590,5.0,1166620337
70225,168,3.0,962870549
121887,8533,4.5,1534046015
10942,4776,3.0,1031002412
28287,65682,4.0,1515082429
156995,2762,5.0,1020040507
63088,5445,4.0,1570833744
88747,1952,5.0,1533834377
121323,1653,4.0,1131629267
91249,1240,4.0,958870672
22620,5899,4.0,1464310231
89286,2457,3.0,967435559
11305,1584,5.0,1053912747
7106,2683,3.0,954486131
124482,119169,2.0,1551555398
70320,8360,4.5,1143194758
156486,6333,5.0,1425329262
114686,8949,5.0,1150819934
93063,1784,2.0,1111578777
3435,2116,3.0,1299387486
115576,34534,4.0,1219952716
17474,97836,4.5,1440873829
109225,5047,3.0,1206534457
22966,780,2.0,1013113151
151287,480,5.0,839685931
34243,143859,3.5,1498106650
135840,114935,4.5,1433967122
82517,2716,3.5,1111166778
85413,5066,3.0,1031717019
155589,597,3.0,836061043
24730,908,4.0,1509814386
150997,866,1.0,941640890
127432,1090,4.0,965607226
62493,158,2.0,900844517
108446,52722,2.0,1218054857
71624,86295,4.5,1493647586
159606,2105,3.0,1140226895
33134,6863,3.5,1163520941
32359,2692,4.5,1054746527
150451,48394,5.0,1517681990
106706,26939,4.5,1466009108
87214,3247,3.0,1413244630
19584,1625,2.0,1117466235
161383,1615,4.0,1146606279
115713,42009,5.0,1446097616
86742,4235,3.0,1004272489
16554,82459,4.0,1505584000
34924,1917,3.0,1185226309
37303,1210,3.0,942328847
121221,112552,4.0,1433512544
42477,76077,2.0,1428026626
51409,45499,4.5,1275161611
119603,743,3.5,1287612742
103001,555,4.0,942283648
95604,527,5.0,1510032580
116794,367,4.0,833913029
8355,1974,4.0,946301230
105141,111362,4.0,1411068604
122490,725,2.0,992620463
123212,108932,5.0,1478614641
42148,410,3.0,1029097479
16378,5945,4.0,1044999431
145705,276,4.0,831647126
107759,1952,5.0,1502123162
97683,106696,0.5,1422133257
91887,1219,4.0,956668777
94177,79132,4.0,1351195726
114440,85414,4.0,1448131855
109422,8961,4.0,1193291456
134068,6874,4.5,1364056265
26324,6874,5.0,1178585164
34735,70183,4.5,1424735245
108047,2797,3.0,1034201799
30283,1028,2.5,1455678756
127743,288,4.5,1226265607
19691,5989,3.5,1568863072
111799,54272,4.0,1229705205
98976,30822,3.5,1115780786
19384,8836,1.5,1307990764
140317,1219,4.0,983219115
84643,1193,5.0,1111548904
148510,380,4.5,1428280419
143056,1183,4.0,860147584
16601,8641,3.5,1168997696
91341,44972,2.5,1397981115
22175,1996,3.5,1083050752
58088,832,4.0,1009691256
97298,511,3.0,843752826
64938,6863,0.5,1483223625
62585,4027,4.0,1118160622
156022,1610,4.5,1186186923
63738,1732,4.5,1446586049
1835,50872,4.0,1236502915
695,2788,5.0,941481169
54459,127202,5.0,1507568031
118794,1196,5.0,1193195257
67222,8368,3.5,1422379775
12079,7153,0.5,1554577358
7538,1088,3.0,1514391189
112631,7361,4.0,1496089770
143716,68157,4.0,1521772210
153693,377,3.0,1105312265
100971,56367,4.0,1221450400
24148,924,4.0,1466650546
94158,102125,3.0,1554176012
16366,1084,3.0,862314015
55409,4776,4.0,1441553496
141617,4234,1.5,1053897929
101408,60201,3.0,1546932208
133777,648,4.0,1194226968
58599,6350,4.0,1487437340
10801,2321,0.5,1165810676
147929,3646,2.0,1035261999
104612,356,5.0,950932709
69114,40819,3.5,1177234098
15187,120466,2.0,1434901606
137087,3812,2.5,1119288974
100206,2699,3.0,945625431
21653,527,5.0,843829791
71956,2797,5.0,974768976
84293,55820,5.0,1205551074
118956,585,3.5,1225241957
146060,2054,1.5,1101491440
95907,2028,3.5,1140808346
108329,5459,3.5,1172622394
148589,49530,4.0,1507462768
18389,393,1.0,1422132224
56066,551,4.5,1568094983
82890,62,5.0,850469921
161411,3510,4.5,1108367964
50243,3510,4.0,1108299025
73350,2423,4.0,965186839
63526,6539,4.0,1436326855
132060,2144,5.0,959463499
133611,71535,3.5,1281113607
79880,3996,4.0,1108156992
106507,73023,3.5,1483342710
21449,106489,4.0,1479628412
113650,1094,3.5,1437334310
81268,1391,0.5,1113410659
135974,4771,5.0,1017628237
42155,4993,4.0,1244603601
61103,7366,3.0,1097549756
82008,454,3.0,839368432
119440,2858,2.0,1474967116
10000,2858,2.0,1539034595
93638,3210,5.0,951014503
152908,3300,5.0,1421176766
162495,3144,3.0,1269958831
73472,1015,3.0,861295489
98038,1252,2.0,939899961
3798,78218,4.0,1356556372
99005,45722,3.5,1194394456
107190,541,5.0,1010069267
53308,356,4.0,848957559
37999,1231,2.0,1276021831
82104,1748,4.0,1225269222
2560,2420,4.0,1509076478
51780,1200,4.5,1057257261
33510,1350,5.0,902774687
59656,1293,5.0,1049593861
2634,908,2.5,1191818470
57841,480,3.0,1156252283
152093,111,3.0,1105500528
30879,1306,3.0,1462783944
76485,1120,3.0,941816132
92004,7084,4.5,1074363181
17238,5066,2.0,1500853080
159161,125,3.0,948056308
100386,541,5.0,964121905
126493,2114,2.5,1169069683
81624,170627,5.0,1500580839
25538,173,4.0,846111915
97018,2572,3.0,1259567247
134139,6503,2.0,1491785145
32706,829,3.0,991950940
111428,63062,2.5,1266695717
138828,62,4.0,1262670604
110485,3704,4.0,1134055681
16829,113503,4.0,1512745163
149736,86898,4.5,1472412452
157246,5969,2.5,1480731025
98712,55820,4.5,1363110350
76831,4973,4.5,1338101061
93714,68157,5.0,1555636068
113842,1356,5.0,1228182806
56815,2028,3.0,945853383
81059,63082,5.0,1234092727
6248,2115,4.5,1230999544
131819,762,1.0,867842456
28058,2871,3.0,940351953
51174,3785,2.0,1354750276
62526,2324,5.0,939027415
10919,2006,4.0,1567519717
149340,3135,3.5,1082505576
44389,541,5.0,1214927934
26480,2474,4.0,915406473
14564,1208,5.0,941503538
16171,4011,5.0,1022064876
78294,2730,4.5,1233071868
44332,208,3.0,838797963
77080,1270,4.5,1266836779
45712,150,4.0,831774423
70294,2174,4.0,1294855790
41543,16,4.0,845139169
37763,1358,5.0,978723830
8322,589,4.0,836549499
103665,1907,4.0,1467898208
41363,492,3.0,939072583
90243,7704,2.5,1189448083
132381,183339,5.0,1521311504
49403,45221,0.5,1158769161
149177,653,3.5,1226867958
22094,2126,3.0,1004620295
131386,52,4.0,846425909
70750,164909,0.5,1558094887
53380,4022,5.0,1476625927
90868,1917,3.0,1143476197
16005,178061,4.0,1570749919
91859,54259,4.5,1333192145
22169,104879,3.0,1468781698
154621,3948,5.0,1519164690
5615,99728,3.0,1368211409
138668,2407,3.0,951709452
143497,5971,5.0,1285186419
24772,3088,4.5,1392419417
157975,1240,4.0,1541083744
81792,2571,4.0,1057554401
30790,32587,4.0,1202103624
114818,1270,4.0,980465136
2691,2529,3.0,1044480596
96236,2791,2.0,1194399991
46285,318,5.0,947447357
139132,743,2.0,835772189
130820,4638,3.0,1210172463
17836,8807,3.5,1116199657
7975,2918,4.0,1462540511
48673,852,3.5,1136624445
86260,1345,3.5,1086726068
157717,3108,3.0,1177088081
1289,7347,4.5,1119720743
6983,1566,3.0,1500176306
116334,920,4.0,1256692039
35362,8361,3.5,1489764165
38528,2918,2.5,1095835733
61025,4262,3.5,1528058661
92033,2858,4.0,1483957991
33019,33794,3.5,1537260347
89594,2121,3.0,956679321
156797,2427,3.5,1181435111
79177,89774,5.0,1446719878
65343,5021,3.5,1072627842
112827,31,3.0,837866555
95019,59784,2.5,1436157635
89769,44191,4.0,1213128735
5672,176101,5.0,1525103955
146316,97304,3.0,1369417471
135891,58559,5.0,1424545582
7474,3671,4.0,972509783
46671,7215,4.5,1099443812
53866,500,3.0,1045973863
25521,539,2.5,1108561398
41004,1372,4.0,974926383
15415,68791,3.5,1494856308
48288,2020,3.5,1179410544
76111,586,2.0,1089720999
55178,2,1.0,1095755901
67110,1198,5.0,1044488882
62663,86377,4.0,1336238294
89344,172547,2.0,1506959847
96502,648,2.0,946343674
147145,4599,4.0,995410174
39415,8781,4.0,1104648095
96764,784,2.0,974776139
29999,46970,3.0,1499257595
65791,968,4.0,1111203479
71783,994,4.0,1036649420
67673,26729,3.0,1166164435
4035,4022,4.5,1571795125
49403,97701,0.5,1360696426
12204,3107,2.0,1262968737
132538,44761,4.0,1361855078
152980,6383,0.5,1201048414
125334,364,4.0,1229773314
8520,367,4.0,835798798
129668,51540,4.5,1444067043
124514,52722,2.0,1436998139
65991,4848,4.0,1379817663
28623,3624,3.0,974748045
122643,337,4.0,846121778
50880,50872,4.0,1435923760
77657,2108,4.0,938846936
119700,364,4.0,1429128705
2082,208,3.0,865415553
107093,3466,4.0,1039549993
57813,5574,2.0,1465764105
56925,5064,4.5,1295459951
29924,70286,5.0,1265883687
101859,3424,4.0,1005925456
68169,1408,3.0,1182656294
100645,2000,4.0,989991588
131457,5364,3.0,1133235536
117273,1387,4.0,1112287281
130623,1359,5.0,1462328666
96911,4932,4.5,1110935901
34512,3081,4.0,1110645586
61935,377,3.5,1117760671
142542,26131,3.0,1290327116
88213,5151,2.5,1106540673
25027,417,4.0,968461475
93449,1732,3.5,1490066770
151760,173,2.5,1461536426
100679,8665,4.0,1344408858
48170,2858,4.0,1227710410
3292,3623,1.0,1000826500
24833,5378,4.0,1030897968
13373,86332,3.5,1342711204
147957,539,5.0,1114221632
148146,6373,2.5,1472484446
126865,96610,3.0,1386989645
85479,2130,4.0,947114508
49510,54286,3.5,1378232088
48123,4993,5.0,1452182615
15245,145,4.0,840391761
70240,69606,5.0,1479426707
95625,6539,1.0,1460868504
132611,65514,4.5,1462492186
140717,420,1.0,836774542
10593,6934,4.5,1352353455
79970,122892,2.5,1483850826
59254,39446,1.5,1144029533
39415,141946,3.0,1448600309
9147,2858,4.0,1557860529
